,TOOK,TOMB,SUGG,PRPO,PRLA,LIRO,FLNT,CRAM,BLWA,BARC
0.0015869140625,2.807851863368557e-06,4.4253987950007494e-07,8.314247425921914e-06,3.265560422163342e-07,7.2058752524673135e-06,2.3264709917033297e-07,2.1442130338131126e-07,1.0340071909885359e-07,9.194102217766313e-08,7.88470856796675e-06
0.00164794921875,2.5358849578251347e-06,4.091289799751374e-07,7.579741391182938e-06,2.9844110611942096e-07,6.6599519131388195e-06,2.186091802580218e-07,1.9578980193371012e-07,9.708781144528475e-08,8.234008003980383e-08,7.270936894485964e-06
0.001708984375,2.2942561957792587e-06,3.785185036733721e-07,6.920506138068706e-06,2.733622426122095e-07,6.1717982810728295e-06,2.0515888234696464e-07,1.7858677207763663e-07,9.141617373630214e-08,7.382751309309869e-08,6.731246643442264e-06
0.00177001953125,2.080236566696921e-06,3.5048236921292753e-07,6.331593679902963e-06,2.510203153945727e-07,5.736804240899693e-06,1.9228328646464583e-07,1.6271699488141843e-07,8.632169389102766e-08,6.629377033357559e-08,6.258881683051843e-06
0.0018310546875,1.8911032969110871e-06,3.2479321184773163e-07,5.807774729561172e-06,2.3111561422727818e-07,5.350148322609439e-06,1.7996901128295223e-07,1.480860920956322e-07,8.174006304350351e-08,5.963048292385823e-08,5.846855863007806e-06
0.00189208984375,1.724188426127187e-06,3.0122631739747443e-07,5.343628742594465e-06,2.13353308591485e-07,5.00688891876461e-06,1.6820208639096135e-07,1.3460176382558718e-07,7.760806047781452e-08,5.373251913045897e-08,5.4880933320837216e-06
0.001953125,1.5769268292312107e-06,2.795636727295e-07,4.93364278629813e-06,1.9744894704152121e-07,4.7020616080397215e-06,1.5696800857792617e-07,1.221751075224993e-07,7.386483327901276e-08,4.849997735083417e-08,5.175573648939101e-06
0.00201416015625,1.4469002786741828e-06,2.595978185988528e-07,4.5723122073408894e-06,1.83133635140847e-07,4.430776559554694e-06,1.4625191741400199e-07,1.1072186810743873e-07,7.045309059837712e-08,4.383998699720281e-08,4.902473487157752e-06
0.0020751953125,1.3318749975659609e-06,2.411352654548613e-07,4.254237482263425e-06,1.7015860833033474e-07,4.188311117290411e-06,1.3603883994365528e-07,1.0016350945615064e-07,6.732015001550364e-08,3.9668220080482204e-08,4.662298282120805e-06
0.00213623046875,1.2298309253637377e-06,2.2399929938540536e-07,3.974212881954572e-06,1.5829899162476467e-07,3.970193679797045e-06,1.2631396505743241e-07,9.042803249414224e-08,6.441878968844782e-08,3.5910046406583534e-08,4.448998590505602e-06
0.002197265625,1.1389816203584242e-06,2.080320653634257e-07,3.727303707168313e-06,1.4735660730187094e-07,3.7722759296078115e-06,1.1706291694722553e-07,8.145049582090802e-08,6.17078751020256e-08,3.250129278199331e-08,4.25706726744102e-06
0.00225830078125,1.057784358854658e-06,1.9309586899464336e-07,3.5089098774543926e-06,1.3716175521073476e-07,3.5907913425641406e-06,1.082720045177442e-07,7.317322155488179e-08,5.915274330197644e-08,2.938859155869783e-08,4.081614822396122e-06
0.0023193359375,9.849405567338914e-07,1.7907368603736835e-07,3.314814586252277e-06,1.275739477792897e-07,3.4223987213312076e-06,9.992843005183205e-08,6.554569208736356e-08,5.672534044821805e-08,2.6529326050079377e-08,3.918421489141603e-06
0.00238037109375,9.193871288984404e-07,1.6586891075984513e-07,3.141217567876374e-06,1.1848163269666828e-07,3.2642102447307035e-06,9.202044600390725e-08,5.852416260897323e-08,5.440412017140357e-08,2.389119954858307e-08,3.763965626030448e-06
