,ABBY,ARIK,BARC,BARR,BART,BIGC,BLAN,BLDE,BLUE,BONA,CARI,CLBJ,COMO,CPER,CRAM,CUPE,DCFS,DEJU
0.24871826171875,0.014829244704268758,0.0220632397036232,0.007105698913475413,0.0011267258668557567,0.0042197253043908065,0.01570083560664497,0.009995080326693008,0.005121171003210856,0.0015446506500388668,0.0016494545831170857,0.0020170202108621355,0.002683400919685711,0.0010028286976951754,0.021747697295304836,0.010909384632460946,0.06622594964572748,0.024204798510033584,0.010274413613211207
0.248779296875,0.015755215324718894,0.024076093219354295,0.0045402841146439925,0.0005963890097620142,0.0018015949499504056,0.012224133575380365,0.009171975659436732,0.004616213169805237,0.0012850591469171777,0.0007888833172443045,0.0012380166069216618,0.003926521467611165,0.0015612866087988898,0.012755708952988708,0.01099310118645619,0.06404696358963882,0.024870040063558068,0.010849794309107546
0.24884033203125,0.017263728067649847,0.023647548937970483,0.003139832350058444,0.0002444948448797308,0.0004263457034630004,0.008991443794928075,0.007882991028622707,0.004215449681358435,0.0015121652946207455,0.0003182856538992014,0.0006238953460194231,0.005021723748050445,0.002209488789396765,0.007052912365042643,0.010748041144474306,0.06050803395877025,0.026809379682444307,0.011219352963124632
0.2489013671875,0.019157984630272958,0.020834898542193385,0.0030906089866465773,0.00011577411572737741,4.450981099985167e-05,0.006285272918886273,0.006246370971497299,0.003935089574799341,0.0023284018593521054,0.0002934298436691338,0.00022982348594434519,0.005914914539110345,0.002889485593621369,0.005355188277481225,0.010107519473647143,0.05582345998707342,0.029353788166035427,0.011178572522240374
0.24896240234375,0.02109206281939551,0.016289610410470307,0.004240585944105623,0.00023145766962642334,0.00033464844700682424,0.004283380731961045,0.0044978935158256845,0.0037736957949149976,0.0038172230891381016,0.000744768950625858,0.00010892403167303074,0.006711698454521489,0.0035398989694457768,0.007186728289473694,0.00908915100152826,0.05026014541785237,0.031799530262133315,0.010681744322533956
0.2490234375,0.02265444107225824,0.011067052180218093,0.006190806982300314,0.0005845189743320763,0.0008636507239800317,0.0030448616405176873,0.0029098056194325215,0.003714816483280518,0.006023739700692411,0.0016676999928749575,0.00030324326603946983,0.007668936900471524,0.004107116127101155,0.011065769817774906,0.007779476247435477,0.04412080366664202,0.03353576321683385,0.009888281673076486
0.24908447265625,0.023498444794071375,0.006306871822147357,0.008456838340430695,0.0011396394007976087,0.0012903257629684247,0.0025161357240489238,0.001696951621683318,0.0037307263297587504,0.008935844837261429,0.003014818257883804,0.0008324042416126186,0.009139208822774253,0.004555114986534355,0.015062897972936536,0.006307353185363167,0.037729149557025325,0.03414125532855811,0.00913491156309867
0.2491455078125,0.023458171880641376,0.002900879622855931,0.010648545679539623,0.001838127110342088,0.0015348166739897083,0.0025543575777841093,0.0009598612471749065,0.003786696342242669,0.012469489194182882,0.004692567199167607,0.0016826261565804632,0.011477730059766999,0.00487168317720242,0.01748895529826664,0.004814200386058665,0.03141642529501694,0.03343385564937639,0.008838129680869914
0.24920654296875,0.022594453393684544,0.0012635083149130288,0.012611737401975211,0.002606757225121961,0.00183375108686254,0.0029629140761967833,0.0006859819243848333,0.003845320187969431,0.016461679710919663,0.006564240391629025,0.002799283627690775,0.014932945046606779,0.005069386786724503,0.01742351297098338,0.003427959288120323,0.025507706227313937,0.031468216800103,0.009356121643016009
0.249267578125,0.02114957331527039,0.0012727256049627383,0.014487482451586958,0.003368524938976513,0.002635655961413691,0.003531937633554139,0.0007947550508380215,0.0038705750509436757,0.02067397588445766,0.008460293991295243,0.00408585553207851,0.01954886993678434,0.005180734514204255,0.014896351095756238,0.0022449894688954786,0.020306355057579967,0.02848924337003758,0.010854986661799244
0.24932861328125,0.019433412397259753,0.002382422394893579,0.016670207906148895,0.004052910959357604,0.004361027503017158,0.004076359209793317,0.001192134842126938,0.00383144012580919,0.024807804957159358,0.010195544532276562,0.005410974007152754,0.02510689051291921,0.005248349791580348,0.010716688816000937,0.0013211813001341886,0.016075768876531556,0.02485780078817258,0.013224969022916323
0.2493896484375,0.01769509563088051,0.003851664806463385,0.019676277697040764,0.004603563965632906,0.007128891957756859,0.004464964339549502,0.0018036458531375302,0.0037050002424113214,0.0285310157214454,0.011591333581619491,0.006623550784690127,0.031126570229432785,0.005312274804073921,0.006098502755974908,0.0006713150713996133,0.013018961654974725,0.02096927905066175,0.016077866505405405
